layer_height,exposure_time,exposure_intensity,bottom_layers,bottom_exposure_intensity,lifting_speed,exposure_wait,liquid_speed,bottom_exposure_time,print_mode,needle_definition,layer_adhesion,needle_height,base_thickness,material_curing
7.575513485775027533e-02,9.221894237205944478e+00,9.590163001417855071e+01,7.000000000000000000e+00,9.183172960355287273e+01,8.823719777867859992e-01,1.523353578563678423e-01,1.093425738022713700e+00,1.006519550579541189e+01,1.000000000000000000e+00,7.377443985742941379e+01,5.590413868172385037e+01,5.698608995071779759e+01,6.620582389711621829e+01,6.790800401845351075e+01
8.297457409924818839e-02,3.668481408496632845e+00,9.405833982400164928e+01,5.000000000000000000e+00,9.952904923684602068e+01,2.085811657194297730e+00,1.132322132647952229e+00,1.468305716165353880e+00,1.431164353695642433e+01,1.000000000000000000e+00,5.053693275174903476e+01,3.836990760094320052e+01,4.718892283232383278e+01,7.610401688362095740e+01,6.917078248545732322e+01
3.379773984006160387e-02,2.083793631120058443e+00,6.664915173130668791e+01,4.000000000000000000e+00,9.670539206406579069e+01,2.157130164590507881e+00,7.583697665875853700e-01,2.976469746571644315e+00,2.652242512754207482e+01,2.000000000000000000e+00,4.372719445967403118e+01,3.557609786647226713e+01,6.109271671779968216e+01,9.175743969830043056e+01,5.160607490478310666e+01
5.478352647201315678e-02,3.519025187836025470e+00,8.007997636742479131e+01,4.000000000000000000e+00,8.135612003171189599e+01,1.668054391856068186e+00,4.035493737106732315e-01,1.977056148590048412e+00,2.575969651362597190e+01,0.000000000000000000e+00,5.612171317688281391e+01,4.021649937782591877e+01,5.750993976975595956e+01,8.082524866248833462e+01,5.334963247585050539e+01
7.479071607642029385e-02,6.833814683376018273e+00,6.303496653034631692e+01,7.000000000000000000e+00,9.980841156035472750e+01,6.667749108650457002e-01,1.494528642874938029e+00,2.097204198093434169e+00,1.819804300053772295e+01,1.000000000000000000e+00,5.703639982004552422e+01,4.606594611940368367e+01,6.012696161765532565e+01,8.300835424938767915e+01,7.089742465054997922e+01
7.936716430194334926e-02,8.850798182611615772e+00,5.830440928561000646e+01,5.000000000000000000e+00,7.806783491079471560e+01,5.327555094522241630e-01,1.138280019010218386e-01,8.727599494950922798e-01,1.269469600459513181e+01,2.000000000000000000e+00,5.824957927711729866e+01,5.647567961591906283e+01,4.590653800316182753e+01,6.657317300589049580e+01,5.856132281424911668e+01
9.525295225119327636e-02,4.276985271957589596e+00,7.367095872581808180e+01,6.000000000000000000e+00,7.231137503346174356e+01,7.188719148370399381e-01,1.736905142439905347e+00,1.213781209937204064e+00,2.026237332284823367e+01,2.000000000000000000e+00,4.422961760413452481e+01,4.737861453166222248e+01,4.265084129018467962e+01,7.230238569603542942e+01,6.839142069904731613e+01
7.300194860923453488e-02,4.516806558921460990e+00,9.907377572961902956e+01,7.000000000000000000e+00,6.528418113281105661e+01,2.381794982939653416e+00,7.170142301543271923e-01,2.435972654673742355e+00,1.322941006589800850e+01,1.000000000000000000e+00,5.745074900441991161e+01,2.790411088616582802e+01,5.431656874806794377e+01,5.874679916970988813e+01,6.364804545865976593e+01
7.725161805110238034e-02,6.446387140854508147e+00,7.301367191986827265e+01,4.000000000000000000e+00,7.920494923042750202e+01,1.435443408444668112e+00,7.262306940014794376e-01,5.122389950572363571e-01,2.413925044536416209e+01,0.000000000000000000e+00,6.036886128090947778e+01,5.026935598015106166e+01,4.302574819480656032e+01,8.218151277728318860e+01,6.590422727715748863e+01
8.389474882938942335e-02,8.480281378905230483e+00,8.644699674107042142e+01,8.000000000000000000e+00,7.422454264404829871e+01,1.239023308178037741e+00,7.427832709307879977e-01,1.691729754748192871e+00,2.375527464363507946e+01,1.000000000000000000e+00,6.562432684286481788e+01,4.434873554069812940e+01,5.844365168450696046e+01,7.789496592256367080e+01,7.345283344787804936e+01
1.068020881223803904e-02,3.547657171653411545e+00,7.876397705867751142e+01,3.000000000000000000e+00,7.608030441193430704e+01,1.759589270553400198e+00,1.694287390690026207e+00,1.452337702186285551e+00,1.060312109589516716e+01,2.000000000000000000e+00,5.638633474120743472e+01,5.902263165114140975e+01,5.966268214690263250e+01,5.905240174353480143e+01,6.718428486854402593e+01
7.061398719610727237e-02,4.026627103782756123e+00,5.745046302929854676e+01,6.000000000000000000e+00,6.726172536586017259e+01,5.597599725882203003e-01,1.880932711833086080e+00,9.071201889319429057e-01,1.050354136510704350e+01,0.000000000000000000e+00,4.907776567669970547e+01,5.646514959178313120e+01,5.899347618226270384e+01,5.500818181956066155e+01,6.302273394589531819e+01
8.910409185169562707e-02,8.987576762851166023e+00,5.725631296404002768e+01,7.000000000000000000e+00,9.595587202096029955e+01,1.587526198037920055e+00,8.797650389746169974e-01,2.519580595613550411e+00,2.700027701730695640e+01,1.000000000000000000e+00,6.143228654688829238e+01,2.874089294106130410e+01,5.062930868570751386e+01,8.829310715858312619e+01,7.135559268252421816e+01
4.373113944939078374e-02,4.329220713078018257e+00,7.265265157031410581e+01,6.000000000000000000e+00,9.769412483661173496e+01,2.435702066776858743e+00,1.082320424600327069e+00,2.717766334172359688e+00,2.585132686450438655e+01,1.000000000000000000e+00,5.518915158575585878e+01,3.545006634911506183e+01,6.634348911387556313e+01,8.522836590290491188e+01,5.943057096370314696e+01
4.836693460945300227e-02,9.103924865148549372e+00,8.552551535116029413e+01,7.000000000000000000e+00,6.728848127160397041e+01,2.831914320908178961e+00,3.720608094657137377e-01,2.104701049087688070e+00,2.658676478566776424e+01,0.000000000000000000e+00,7.994529403048358063e+01,3.179085103835543080e+01,6.708063301218179220e+01,7.713277482325629819e+01,7.427693735873793912e+01
6.216614935939324821e-02,1.757419382627501747e+00,9.734275090864319679e+01,8.000000000000000000e+00,6.788835281841859626e+01,7.253209768856068163e-01,9.142421736825515621e-01,1.815942539742243955e+00,2.470606127981711353e+01,2.000000000000000000e+00,4.628122643851386897e+01,5.037991080944534161e+01,6.669787079038837874e+01,7.850759062944820244e+01,5.834495913883193907e+01
9.372031664423714770e-02,7.783827938678521186e+00,9.986108526755683101e+01,6.000000000000000000e+00,7.352189055773031612e+01,1.960097802918023380e+00,6.857942244501434859e-01,2.527134454156822141e+00,1.563587155611952006e+01,1.000000000000000000e+00,6.591774402543147460e+01,2.568525834471360625e+01,4.723494982662226960e+01,6.407922374914085140e+01,7.305530585602897986e+01
4.107760300283614524e-02,3.573656652948796086e+00,5.328514296092897951e+01,8.000000000000000000e+00,9.729063712428637700e+01,2.313109508376964385e+00,1.691896138780149550e-01,2.612896337189394735e+00,1.698344603447700507e+01,1.000000000000000000e+00,4.684560395074991135e+01,3.555740880986098773e+01,7.333511859847034486e+01,7.974989015279430760e+01,4.617863548362134196e+01
8.786023039728987905e-02,1.797317316849707636e+00,8.833540544387405191e+01,6.000000000000000000e+00,8.840712666323348401e+01,1.563391642333334497e+00,7.208381828755083820e-01,1.611161463135883043e+00,1.932935243671939674e+01,2.000000000000000000e+00,4.175599934442180938e+01,3.859911438323933908e+01,4.248061761978324569e+01,8.160123262173091518e+01,5.316809598020157779e+01
9.958399776072465737e-02,5.186270862999490028e+00,7.102776463079577240e+01,6.000000000000000000e+00,6.382163336713085755e+01,2.013667117003999252e+00,9.774268637559206940e-01,6.725778482085565946e-01,1.642924538562208880e+01,2.000000000000000000e+00,4.379627974675602076e+01,3.909433382398709966e+01,4.387573487941746464e+01,6.367454361996727386e+01,6.231753992348920690e+01
6.086628135957877078e-02,5.182851267038376619e+00,9.961151690981611750e+01,4.000000000000000000e+00,6.412688295275926009e+01,2.368844467161843603e+00,3.641607927840631032e-01,2.767356609787225086e+00,2.413022019939781515e+01,2.000000000000000000e+00,5.933425953661527785e+01,2.706441098610789808e+01,4.759573353217661662e+01,7.256411999810521252e+01,6.619390097992859978e+01
2.309573024377551548e-02,3.236540266580793190e+00,5.638988945287986354e+01,4.000000000000000000e+00,7.054755224662207524e+01,8.828703846917933529e-01,1.366435141988362467e+00,1.656019979487119986e+00,2.856038940455820807e+01,2.000000000000000000e+00,4.862294299443290413e+01,6.247048825433073205e+01,6.217317103244510434e+01,8.204107531418924282e+01,5.523684320980636642e+01
8.218354241105275959e-02,4.154847211439304466e+00,8.285354921954194651e+01,6.000000000000000000e+00,9.096802947696005504e+01,1.511368367106749933e+00,1.624355215595564728e+00,1.625989231059115969e+00,1.976195857067057915e+01,1.000000000000000000e+00,5.078646846751355781e+01,4.247369961557500062e+01,4.723222296874842385e+01,7.648242297323560024e+01,7.140422150551017921e+01
4.497288190509599742e-02,1.390304032450389471e+00,5.196377536947860420e+01,5.000000000000000000e+00,6.428100174493012275e+01,5.739728603699316700e-01,1.879806408219401259e+00,9.381310638107016597e-01,2.579781129233177239e+01,2.000000000000000000e+00,3.542849147139251897e+01,6.534318095938448323e+01,5.831418743983049779e+01,7.264031180384563413e+01,5.272668511259992385e+01
6.722324609939950291e-02,7.718705475097107360e+00,7.382546148125089758e+01,7.000000000000000000e+00,6.746445595731759681e+01,1.397619898097420377e+00,1.731149898646047847e+00,1.096830083184083371e+00,1.598013572430792273e+01,1.000000000000000000e+00,6.489485813342749054e+01,5.281907774724257365e+01,6.087957045296393943e+01,6.089733894710406048e+01,7.811099609531889598e+01
6.091531330093769014e-02,2.392483197282913032e+00,6.491760195384530618e+01,5.000000000000000000e+00,6.061055027746101587e+01,1.397598855500736592e+00,1.426543561977250407e+00,7.507527395338662313e-01,1.180199147959113226e+01,0.000000000000000000e+00,4.516374368690868835e+01,5.208960492142585252e+01,6.038674509845867533e+01,5.297583911129145662e+01,5.534471910505261860e+01
2.927063395681772651e-02,9.735282152319799209e+00,6.091323373006489561e+01,3.000000000000000000e+00,9.389881647641237805e+01,2.740685911549675335e+00,7.953561059306923919e-01,1.331075055599495016e+00,1.677627427094920876e+01,2.000000000000000000e+00,7.057349608670814689e+01,4.660845200633269059e+01,5.488511825627624319e+01,7.582111260223281590e+01,7.004404383212126106e+01
5.642196021587263938e-02,1.057420106085507960e+00,5.891402896582388138e+01,7.000000000000000000e+00,6.240500821613452587e+01,1.380077738492870632e+00,7.704167373449366529e-01,7.581246662207725695e-01,1.920577760601016593e+01,2.000000000000000000e+00,3.531650028208753156e+01,5.708292226098976840e+01,6.703279260587986244e+01,6.636178555874899132e+01,4.398367782527375880e+01
3.185813171601103999e-02,5.566564497186710092e+00,5.678300824362566601e+01,5.000000000000000000e+00,9.064764399632151992e+01,2.964412614022602810e+00,1.376147777486569135e+00,6.130516810579951237e-01,2.372380522686494331e+01,2.000000000000000000e+00,5.567278345055619582e+01,5.039726534159459703e+01,6.404352944716229956e+01,8.382802405794883782e+01,6.005281025854204557e+01
9.905337928667903857e-02,6.811200963263093655e+00,9.292817815043268581e+01,6.000000000000000000e+00,6.068702950342796498e+01,5.851831009470085387e-01,1.986771641496655860e+00,2.502325070909102944e+00,2.961333993966301392e+01,2.000000000000000000e+00,5.619558467283685133e+01,3.579519008796194868e+01,4.372550969720375491e+01,7.861695347779215126e+01,8.609120059963744609e+01
6.002260900028434654e-02,8.493572197908095589e+00,5.221311791806678571e+01,7.000000000000000000e+00,7.429512062300544528e+01,1.838367271206290621e+00,1.712450688727775949e+00,6.554854618722447679e-01,2.410984352143366038e+01,2.000000000000000000e+00,6.002633361251448463e+01,5.286738338527678138e+01,5.831078030673042889e+01,7.688580151815000363e+01,7.549397451329291187e+01
3.588940911920859150e-02,6.078018308591889962e+00,5.612843598295930292e+01,4.000000000000000000e+00,9.233443098156240580e+01,1.677409932328471243e+00,6.826100533487239330e-01,8.168291624508268178e-01,2.711857900006235056e+01,0.000000000000000000e+00,6.105349917545523653e+01,5.492715715092082007e+01,6.210235580404614808e+01,8.596032608967126976e+01,5.987848959459712006e+01
8.879366697080239013e-02,3.743774454386000539e+00,7.678893157581089213e+01,6.000000000000000000e+00,7.911730842604229963e+01,1.823595930746829241e+00,6.056027081989273642e-01,9.742027337045371382e-01,1.491728630576221093e+01,1.000000000000000000e+00,4.429998189068546566e+01,4.234814342060958126e+01,4.583826879068622162e+01,6.695174913805861650e+01,5.701922841375519369e+01
9.909571996963052742e-02,5.214148953583828572e+00,9.146676199066351387e+01,6.000000000000000000e+00,7.838658156493855245e+01,2.804158733922105462e+00,1.834944431847763457e+00,2.492938485141697580e+00,2.687356063188946464e+01,1.000000000000000000e+00,5.344540199367571631e+01,1.550812284343356851e+01,4.512625438478031725e+01,8.213344366213077308e+01,7.528282067055417315e+01
4.496812101941660006e-02,2.219800164957386190e+00,7.705964646375932148e+01,8.000000000000000000e+00,6.156650270105894407e+01,2.221293766207800502e+00,9.465309910134527271e-01,2.561328999558289521e+00,2.812486797276950412e+01,0.000000000000000000e+00,5.207685890664785688e+01,3.213236675944803267e+01,7.893286393054223993e+01,8.155754177349172096e+01,5.434824622687764162e+01
3.899762171764022817e-02,5.043224002985003729e+00,9.806181917241937640e+01,7.000000000000000000e+00,6.469693720775094903e+01,1.043880390663224134e+00,1.773377309782843692e-01,1.738987515843247289e+00,1.710472342343192409e+01,1.000000000000000000e+00,6.731357061737406866e+01,5.888709126049308651e+01,7.027879268364343091e+01,6.357645399122831975e+01,6.278294084469980874e+01
7.031488701120255924e-02,3.586781906670480691e+00,8.012229599648183864e+01,3.000000000000000000e+00,7.835728173171317223e+01,2.350523472816769655e+00,1.635259378236521011e+00,2.162533849384460360e+00,1.341753906579767452e+01,1.000000000000000000e+00,5.025787265021482852e+01,3.232025983266893832e+01,4.670405186066631842e+01,6.529441898643892728e+01,6.919647087239229677e+01
9.723205047712009386e-02,5.545218011318659102e+00,6.540808315631340975e+01,7.000000000000000000e+00,7.429959698508500310e+01,1.707486116562937140e+00,3.894163894501748713e-01,8.305570043149688164e-01,1.818492654072682768e+01,1.000000000000000000e+00,4.747112452953933115e+01,4.271858833621316620e+01,4.798073519553505406e+01,6.728267165922797233e+01,5.532755901204217963e+01
7.593199371772089978e-02,4.059783884597936598e+00,8.857425364050882877e+01,4.000000000000000000e+00,6.656609110097375037e+01,2.218054353651264687e+00,1.545075672871950800e+00,2.020081147081862927e+00,2.239015528228506469e+01,0.000000000000000000e+00,5.547566023965323723e+01,2.927222357154171206e+01,4.985468650505217880e+01,7.408014032578419972e+01,6.953493208261242842e+01
7.610847141370094548e-02,7.820294609550608733e+00,8.729121220970591821e+01,8.000000000000000000e+00,9.586075734685891803e+01,8.661764188717731017e-01,1.279558372705601244e+00,2.565688377876446769e+00,2.059315157413499975e+01,2.000000000000000000e+00,6.310055341045266175e+01,3.908885619203937978e+01,5.865453923580180629e+01,8.174075685186942053e+01,7.995759168312500265e+01
8.264759078181484198e-02,4.049067528674538785e+00,9.971046635496097110e+01,5.000000000000000000e+00,7.374418310854737513e+01,9.488188799312706756e-01,5.133024581542389164e-01,1.556569879699302827e+00,2.549068082179577033e+01,2.000000000000000000e+00,5.271762627581732374e+01,4.743024953075342864e+01,4.364614808980572036e+01,8.349430406884464162e+01,6.243118507143778118e+01
6.794785190068577951e-02,5.359623626114072614e+00,9.996864764751867938e+01,7.000000000000000000e+00,6.141126702562653605e+01,1.018330702768908136e+00,5.064497483824730306e-01,2.036568083550342134e+00,1.212528919100104829e+01,1.000000000000000000e+00,6.195555577538944192e+01,4.897933477473617359e+01,6.239346625644098765e+01,6.098659025443700443e+01,6.524355858390171647e+01
9.670119672929990140e-02,6.354055336592587366e+00,5.733013221388184633e+01,8.000000000000000000e+00,6.584263176308853360e+01,1.872092728625821989e+00,2.380934172195834364e-01,2.233163752257538270e+00,2.698748237376219095e+01,2.000000000000000000e+00,4.562504893195712441e+01,2.666041256006454674e+01,4.663820511617577580e+01,7.775376906443949565e+01,5.796572617828169882e+01
